Time,KHBR01_K_LN01_Q0_Y_PH_I,KHBR01_K_LN02_Q0_Y_PH_I,KHBR01_K_LN03_Q0_Y_PH_I,KHBR01_K_LN04_Q0_Y_PH_I,KHBR01_K_LN05_Q0_Y_PH_I,KHBR01_K_LN06_Q0_Y_PH_I,KHBR01_K_LN07_Q0_Y_PH_I,KHBR01_K_LN08_Q0_Y_PH_I,Time_ISO,hour,day,day_of_week,month,week_of_year,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,KHBR01_K_LN01_Q0_Y_PH_I_lag_1,KHBR01_K_LN01_Q0_Y_PH_I_lag_2,KHBR01_K_LN01_Q0_Y_PH_I_lag_3,KHBR01_K_LN01_Q0_Y_PH_I_lag_6,KHBR01_K_LN01_Q0_Y_PH_I_lag_12,KHBR01_K_LN01_Q0_Y_PH_I_lag_24,KHBR01_K_LN01_Q0_Y_PH_I_lag_48,KHBR01_K_LN01_Q0_Y_PH_I_lag_168,KHBR01_K_LN01_Q0_Y_PH_I_rolling_mean_6,KHBR01_K_LN01_Q0_Y_PH_I_rolling_std_6,KHBR01_K_LN01_Q0_Y_PH_I_rolling_mean_12,KHBR01_K_LN01_Q0_Y_PH_I_rolling_std_12,KHBR01_K_LN01_Q0_Y_PH_I_rolling_mean_24,KHBR01_K_LN01_Q0_Y_PH_I_rolling_std_24,KHBR01_K_LN01_Q0_Y_PH_I_rolling_mean_48,KHBR01_K_LN01_Q0_Y_PH_I_rolling_std_48
2025-03-12 02:00:00,80.14,68.43,79.201,24.106,28.95,58.23,32.45,60.15,2025-03-12 02:00:00,2,12,2,3,11,0,0.5,0.866,0.975,-0.223,85.95,85.62,82.03,82.94,142.781,71.43,66.17,53.1,92.878,24.568,91.454,24.189,91.127,31.791,84.86,29.768
2025-03-12 03:00:00,73.17,65.0,40.55,4.92,53.114,54.74,29.58,57.57,2025-03-12 03:00:00,3,12,2,3,11,0,0.707,0.707,0.975,-0.223,80.14,85.95,85.62,142.781,83.21,66.7,62.42,47.29,81.277,4.66,90.617,24.669,91.396,31.602,85.084,29.635
2025-03-12 04:00:00,66.08,124.862,38.26,4.98,29.47,48.41,28.27,108.581,2025-03-12 04:00:00,4,12,2,3,11,0,0.866,0.5,0.975,-0.223,73.17,80.14,85.95,80.75,79.76,142.781,58.08,47.26,78.832,7.789,89.477,25.518,88.201,30.018,85.251,29.502
2025-03-12 05:00:00,63.44,60.24,34.92,24.106,28.45,46.67,62.711,55.46,2025-03-12 05:00:00,5,12,2,3,11,0,0.966,0.259,0.975,-0.223,66.08,73.17,80.14,82.03,76.2,64.25,58.35,48.33,75.733,9.72,88.414,26.373,88.167,30.047,85.357,29.413
2025-03-12 06:00:00,56.57,124.862,31.04,4.28,53.114,107.206,38.42,47.68,2025-03-12 06:00:00,6,12,2,3,11,0,1.0,0.0,0.975,-0.223,63.44,66.08,73.17,85.62,142.781,51.95,49.48,41.6,70.892,10.966,81.229,21.51,88.359,29.818,85.505,29.246
2025-03-12 07:00:00,142.781,62.76,79.201,24.106,26.9,39.65,41.12,108.581,2025-03-12 07:00:00,7,12,2,3,11,0,0.966,-0.259,0.975,-0.223,56.57,63.44,66.08,85.95,75.28,142.781,142.781,39.29,80.364,31.636,86.854,27.738,88.359,29.818,85.505,29.246
2025-03-12 08:00:00,55.83,124.862,33.6,3.75,27.89,42.78,62.711,46.51,2025-03-12 08:00:00,8,12,2,3,11,0,0.866,-0.5,0.975,-0.223,142.781,56.57,63.44,80.14,82.94,56.63,49.97,142.781,76.312,33.189,84.595,29.153,88.326,29.856,85.627,29.106
2025-03-12 09:00:00,61.28,67.41,45.05,3.79,38.56,47.98,42.23,46.98,2025-03-12 09:00:00,9,12,2,3,11,0,0.707,-0.707,0.975,-0.223,55.83,142.781,56.57,73.17,142.781,60.24,53.44,41.84,74.33,33.764,77.803,23.264,88.369,29.814,85.79,28.944
2025-03-12 10:00:00,66.37,65.26,53.03,24.106,41.0,53.73,47.83,47.59,2025-03-12 10:00:00,10,12,2,3,11,0,0.5,-0.866,0.975,-0.223,61.28,55.83,142.781,66.08,80.75,65.1,61.64,45.44,74.378,33.75,76.605,23.468,88.422,29.772,85.889,28.867
2025-03-12 11:00:00,68.95,69.01,56.75,3.25,39.39,57.29,49.73,45.68,2025-03-12 11:00:00,11,12,2,3,11,0,0.259,-0.966,0.975,-0.223,66.37,61.28,55.83,63.44,82.03,142.781,61.34,51.84,75.297,33.467,75.515,23.497,85.346,27.65,86.047,28.75
2025-03-12 12:00:00,73.46,78.78,58.02,24.106,53.114,57.8,46.86,50.8,2025-03-12 12:00:00,12,12,2,3,11,0,0.0,-1.0,0.975,-0.223,68.95,66.37,61.28,56.57,85.62,71.81,72.48,55.2,78.112,32.266,74.502,23.283,85.415,27.617,86.067,28.741
2025-03-12 13:00:00,86.87,75.09,58.86,3.02,44.93,59.67,62.711,67.19,2025-03-12 13:00:00,13,12,2,3,11,0,-0.259,-0.966,0.975,-0.223,73.46,68.95,66.37,142.781,85.95,81.8,80.82,61.32,68.793,10.76,74.578,23.325,85.626,27.607,86.194,28.731
2025-03-12 14:00:00,83.5,124.862,79.201,3.81,48.61,54.98,48.21,70.92,2025-03-12 14:00:00,14,12,2,3,11,0,-0.5,-0.866,0.975,-0.223,86.87,73.46,68.95,55.83,80.14,142.781,78.52,142.781,73.405,9.996,74.858,23.418,83.156,24.778,86.297,28.711
2025-03-12 15:00:00,82.8,74.96,56.12,3.21,42.0,107.206,44.4,69.91,2025-03-12 15:00:00,15,12,2,3,11,0,-0.707,-0.707,0.975,-0.223,83.5,86.87,73.46,61.28,73.17,83.21,79.79,57.54,76.992,8.528,75.661,23.52,83.139,24.778,86.36,28.7
2025-03-12 16:00:00,78.61,72.94,54.55,2.97,40.18,56.81,62.711,63.84,2025-03-12 16:00:00,16,12,2,3,11,0,-0.866,-0.5,0.975,-0.223,82.8,83.5,86.87,66.37,66.08,79.76,78.08,65.19,79.032,6.76,76.705,23.333,83.091,24.786,86.371,28.697
2025-03-12 17:00:00,142.781,67.12,50.88,24.106,53.114,51.77,37.75,60.18,2025-03-12 17:00:00,17,12,2,3,11,0,-0.966,-0.259,0.975,-0.223,78.61,82.8,83.5,68.95,63.44,76.2,71.37,65.66,91.337,25.621,83.317,29.625,85.865,27.553,87.859,29.735
2025-03-12 18:00:00,77.13,63.75,79.201,3.31,39.35,107.206,62.711,60.4,2025-03-12 18:00:00,18,12,2,3,11,0,-1.0,-0.0,0.975,-0.223,142.781,78.61,82.8,73.46,56.57,142.781,142.781,64.27,91.949,25.149,85.03,28.512,83.13,24.776,86.491,28.645
2025-03-12 19:00:00,76.41,65.6,56.0,3.15,44.18,62.11,33.47,108.581,2025-03-12 19:00:00,19,12,2,3,11,0,-0.966,0.259,0.975,-0.223,77.13,142.781,78.61,86.87,142.781,75.28,77.21,69.44,90.205,25.922,79.499,21.979,83.177,24.761,86.474,28.651
2025-03-12 20:00:00,86.85,64.22,61.75,3.22,45.13,68.69,40.48,60.06,2025-03-12 20:00:00,20,12,2,3,11,0,-0.866,0.5,0.975,-0.223,76.41,77.13,142.781,83.5,55.83,82.94,79.81,69.28,90.763,25.784,82.084,20.731,83.34,24.772,86.621,28.634
2025-03-12 21:00:00,84.69,124.862,58.08,3.33,53.114,68.75,40.81,108.581,2025-03-12 21:00:00,21,12,2,3,11,0,-0.707,0.707,0.975,-0.223,86.85,76.41,77.13,82.8,61.28,142.781,76.88,67.02,91.078,25.679,84.035,19.67,80.919,21.308,86.784,28.6
2025-03-12 22:00:00,83.59,63.08,79.201,3.69,48.39,67.61,62.711,53.47,2025-03-12 22:00:00,22,12,2,3,11,0,-0.5,0.866,0.975,-0.223,84.69,86.85,76.41,78.61,66.37,80.75,142.781,142.781,91.908,25.273,85.47,18.876,81.038,21.315,85.551,27.384
2025-03-12 23:00:00,142.781,67.03,60.24,24.106,43.83,68.5,40.61,62.26,2025-03-12 23:00:00,23,12,2,3,11,0,-0.259,0.966,0.975,-0.223,83.59,84.69,86.85,142.781,68.95,82.03,79.18,66.05,91.908,25.273,91.623,24.265,83.569,24.766,86.876,28.582
2025-03-13 00:00:00,85.01,71.96,56.65,3.71,41.43,64.24,62.711,69.49,2025-03-13 00:00:00,0,13,3,3,11,0,0.0,1.0,0.434,-0.901,142.781,83.59,84.69,77.13,73.46,85.62,82.37,63.37,93.222,24.545,92.585,23.702,83.543,24.764,86.931,28.575
2025-03-13 01:00:00,89.45,75.35,47.84,5.05,53.114,63.46,40.42,72.44,2025-03-13 01:00:00,1,13,3,3,11,0,0.259,0.966,0.434,-0.901,85.01,142.781,83.59,76.41,86.87,85.95,75.24,56.76,95.395,23.305,92.8,23.657,83.689,24.789,87.227,28.525
2025-03-13 02:00:00,88.85,70.64,43.7,4.97,25.33,107.206,34.62,66.83,2025-03-13 02:00:00,2,13,3,3,11,0,0.5,0.866,0.434,-0.901,89.45,85.01,142.781,86.85,83.5,80.14,71.43,54.11,95.728,23.172,93.246,23.516,84.052,24.798,87.59,28.431
2025-03-13 03:00:00,78.49,70.67,40.74,24.106,28.62,63.91,32.62,62.58,2025-03-13 03:00:00,3,13,3,3,11,0,0.707,0.707,0.434,-0.901,88.85,89.45,85.01,84.69,82.8,73.17,66.7,142.781,94.695,23.89,92.887,23.722,84.274,24.721,87.835,28.297
2025-03-13 04:00:00,72.83,124.862,37.74,4.64,28.4,55.92,62.711,60.19,2025-03-13 04:00:00,4,13,3,3,11,0,0.866,0.5,0.434,-0.901,78.49,88.85,89.45,83.59,78.61,66.08,142.781,49.4,92.902,25.255,92.405,24.094,84.555,24.542,86.378,27.186
2025-03-13 05:00:00,68.41,68.24,35.26,24.106,53.114,52.14,30.25,60.52,2025-03-13 05:00:00,5,13,3,3,11,0,0.966,0.259,0.434,-0.901,72.83,78.49,88.85,142.781,142.781,63.44,64.25,46.12,80.507,8.709,86.208,18.98,84.762,24.377,86.465,27.121
2025-03-13 06:00:00,59.72,124.862,33.87,4.26,26.98,46.16,40.42,50.44,2025-03-13 06:00:00,6,13,3,3,11,0,1.0,0.0,0.434,-0.901,68.41,72.83,78.49,85.01,77.13,56.57,51.95,142.781,76.292,11.7,84.757,20.353,84.893,24.226,86.626,26.933
2025-03-13 07:00:00,142.781,64.02,79.201,24.106,26.91,107.206,62.711,108.581,2025-03-13 07:00:00,7,13,3,3,11,0,0.966,-0.259,0.434,-0.901,59.72,68.41,72.83,89.45,76.41,142.781,142.781,39.98,85.18,29.86,90.288,26.088,84.893,24.226,86.626,26.933
2025-03-13 08:00:00,64.68,67.58,38.38,4.35,26.94,48.2,45.02,56.78,2025-03-13 08:00:00,8,13,3,3,11,0,0.866,-0.5,0.434,-0.901,142.781,59.72,68.41,88.85,86.85,55.83,56.63,43.84,81.152,30.879,88.44,27.119,85.262,23.829,86.794,26.767
2025-03-13 09:00:00,66.52,73.14,50.16,3.34,33.12,51.14,46.86,55.07,2025-03-13 09:00:00,9,13,3,3,11,0,0.707,-0.707,0.434,-0.901,64.68,142.781,59.72,78.49,84.69,61.28,60.24,142.781,79.157,31.466,86.926,27.845,85.481,23.623,86.925,26.649
2025-03-13 10:00:00,76.0,72.91,55.62,3.66,36.43,57.07,54.14,108.581,2025-03-13 10:00:00,10,13,3,3,11,0,0.5,-0.866,0.434,-0.901,66.52,64.68,142.781,72.83,83.59,66.37,65.1,49.88,79.685,31.365,86.294,28.013,85.882,23.364,87.152,26.506
2025-03-13 11:00:00,142.781,124.862,55.99,24.106,39.79,58.2,52.72,57.13,2025-03-13 11:00:00,11,13,3,3,11,0,0.259,-0.966,0.434,-0.901,76.0,66.52,64.68,68.41,142.781,68.95,142.781,51.32,92.08,39.626,86.294,28.013,88.958,25.774,87.152,26.506
2025-03-13 12:00:00,82.72,73.58,60.38,3.78,53.114,62.04,48.63,59.42,2025-03-13 12:00:00,12,13,3,3,11,0,0.0,-1.0,0.434,-0.901,142.781,76.0,66.52,59.72,85.01,73.46,71.81,55.96,95.914,36.887,86.103,28.03,89.344,25.601,87.379,26.418
2025-03-13 13:00:00,94.63,84.35,79.201,3.82,39.04,60.68,47.17,78.11,2025-03-13 13:00:00,13,13,3,3,11,0,-0.259,-0.966,0.434,-0.901,82.72,142.781,76.0,142.781,89.45,86.87,81.8,63.49,87.889,29.058,86.534,28.126,89.667,25.617,87.647,26.425
2025-03-13 14:00:00,90.52,78.56,64.92,24.106,42.29,59.26,46.58,72.97,2025-03-13 14:00:00,14,13,3,3,11,0,-0.5,-0.866,0.434,-0.901,94.63,82.72,142.781,64.68,88.85,83.5,142.781,142.781,92.195,26.754,86.674,28.143,89.96,25.584,86.558,25.151
2025-03-13 15:00:00,88.51,79.75,63.42,3.85,42.6,107.206,45.59,108.581,2025-03-13 15:00:00,15,13,3,3,11,0,-0.707,-0.707,0.434,-0.901,90.52,94.63,82.72,66.52,78.49,82.8,83.21,58.01,95.86,23.886,87.509,28.026,90.198,25.541,86.668,25.148
2025-03-13 16:00:00,87.34,74.53,58.82,2.77,42.69,58.67,62.711,74.55,2025-03-13 16:00:00,16,13,3,3,11,0,-0.866,-0.5,0.434,-0.901,88.51,90.52,94.63,76.0,72.83,78.61,79.76,67.37,97.75,22.403,88.718,27.646,90.561,25.431,86.826,25.127
2025-03-13 17:00:00,82.75,124.862,57.18,24.106,53.114,53.98,39.48,64.7,2025-03-13 17:00:00,17,13,3,3,11,0,-0.966,-0.259,0.434,-0.901,87.34,88.51,90.52,142.781,68.41,142.781,76.2,142.781,87.745,4.606,89.913,26.991,88.06,22.897,86.963,25.086
2025-03-13 18:00:00,142.781,72.42,79.201,3.31,43.26,107.206,62.711,60.25,2025-03-13 18:00:00,18,13,3,3,11,0,-1.0,-0.0,0.434,-0.901,82.75,87.34,88.51,82.72,59.72,77.13,142.781,65.64,97.755,22.399,96.834,29.111,90.796,25.327,86.963,25.086
2025-03-13 19:00:00,88.73,70.77,64.78,3.21,45.0,65.25,34.45,61.31,2025-03-13 19:00:00,19,13,3,3,11,0,-0.966,0.259,0.434,-0.901,142.781,82.75,87.34,94.63,142.781,76.41,75.28,71.03,96.772,22.691,92.33,25.286,91.309,25.147,87.243,25.028
2025-03-13 20:00:00,87.35,68.63,79.201,24.106,46.03,71.28,40.14,61.29,2025-03-13 20:00:00,20,13,3,3,11,0,-0.866,0.5,0.434,-0.901,88.73,142.781,82.75,90.52,64.68,86.85,82.94,69.85,96.244,22.902,94.219,23.838,91.33,25.144,87.335,25.02
2025-03-13 21:00:00,142.781,63.15,64.15,3.18,53.114,71.79,42.34,53.26,2025-03-13 21:00:00,21,13,3,3,11,0,-0.707,0.707,0.434,-0.901,87.35,88.73,142.781,88.51,66.52,84.69,142.781,142.781,105.289,29.112,100.574,25.861,93.75,27.189,87.335,25.02
2025-03-13 22:00:00,82.61,124.862,66.04,2.92,45.82,68.72,40.87,108.581,2025-03-13 22:00:00,22,13,3,3,11,0,-0.5,0.866,0.434,-0.901,142.781,87.35,88.73,87.34,76.0,83.59,80.75,66.64,104.5,29.752,101.125,25.356,93.709,27.206,87.373,25.011
2025-03-13 23:00:00,79.88,67.5,60.24,3.68,53.114,107.206,62.711,55.4,2025-03-13 23:00:00,23,13,3,3,11,0,-0.259,0.966,0.434,-0.901,82.61,142.781,87.35,82.75,142.781,142.781,82.03,142.781,104.022,30.191,95.884,22.276,91.089,25.231,87.329,25.022
2025-03-14 00:00:00,85.26,67.0,57.32,24.106,39.29,65.11,38.92,64.34,2025-03-14 00:00:00,0,14,4,3,11,0,0.0,1.0,-0.434,-0.901,79.88,82.61,142.781,142.781,82.72,85.01,85.62,61.38,94.435,23.9,96.095,22.151,91.099,25.229,87.321,25.023
2025-03-14 01:00:00,91.59,70.73,53.62,4.83,53.114,66.93,38.56,68.04,2025-03-14 01:00:00,1,14,4,3,11,0,0.259,0.966,-0.434,-0.901,85.26,79.88,82.61,88.73,94.63,89.45,85.95,60.85,94.912,23.791,95.842,22.187,91.188,25.227,87.439,25.03
2025-03-14 02:00:00,87.97,74.96,52.19,24.106,26.66,65.79,38.12,73.79,2025-03-14 02:00:00,2,14,4,3,11,0,0.5,0.866,-0.434,-0.901,91.59,85.26,79.88,87.35,90.52,88.85,80.14,57.29,95.015,23.753,95.629,22.255,91.151,25.231,87.602,25.007
2025-03-14 03:00:00,83.29,76.54,47.64,4.79,25.94,62.62,35.7,67.47,2025-03-14 03:00:00,3,14,4,3,11,0,0.707,0.707,-0.434,-0.901,87.97,91.59,85.26,142.781,88.51,78.49,73.17,55.78,85.1,4.174,95.194,22.457,91.351,25.145,87.813,24.925
2025-03-14 04:00:00,78.24,124.862,43.55,4.69,53.114,55.68,32.48,108.581,2025-03-14 04:00:00,4,14,4,3,11,0,0.866,0.5,-0.434,-0.901,83.29,87.97,91.59,82.61,87.34,72.83,66.08,52.94,84.372,4.996,94.436,22.895,91.577,24.995,88.066,24.76
2025-03-14 05:00:00,73.44,67.58,40.45,4.51,26.13,54.77,32.49,62.95,2025-03-14 05:00:00,5,14,4,3,11,0,0.966,0.259,-0.434,-0.901,78.24,83.29,87.97,79.88,82.75,68.41,63.44,51.78,83.298,6.591,93.66,23.478,91.786,24.813,88.274,24.59
2025-03-14 06:00:00,68.28,124.862,79.201,4.34,24.57,45.54,28.99,108.581,2025-03-14 06:00:00,6,14,4,3,11,0,1.0,0.0,-0.434,-0.901,73.44,78.24,83.29,85.26,142.781,59.72,56.57,142.781,80.468,8.841,87.452,18.665,92.143,24.39,88.518,24.326
2025-03-14 07:00:00,142.781,61.39,37.69,24.106,53.114,107.206,62.711,61.47,2025-03-14 07:00:00,7,14,4,3,11,0,0.966,-0.259,-0.434,-0.901,68.28,73.44,78.24,91.59,88.73,142.781,142.781,47.37,89.0,27.252,91.956,24.584,92.143,24.39,88.518,24.326
2025-03-14 08:00:00,72.91,69.89,38.5,4.35,25.2,52.36,31.58,67.22,2025-03-14 08:00:00,8,14,4,3,11,0,0.866,-0.5,-0.434,-0.901,142.781,68.28,73.44,87.97,87.35,64.68,55.83,52.62,86.49,28.047,90.753,25.176,92.486,24.043,88.874,23.96
2025-03-14 09:00:00,75.13,124.862,54.57,24.106,34.06,53.23,34.95,71.08,2025-03-14 09:00:00,9,14,4,3,11,0,0.707,-0.707,-0.434,-0.901,72.91,142.781,68.28,83.29,142.781,66.52,61.28,57.32,85.13,28.429,85.115,19.372,92.845,23.7,89.163,23.702
2025-03-14 10:00:00,83.44,73.14,79.201,4.16,37.94,54.68,39.07,73.2,2025-03-14 10:00:00,10,14,4,3,11,0,0.5,-0.866,-0.434,-0.901,75.13,72.91,142.781,78.24,82.61,76.0,66.37,68.84,85.997,28.256,85.184,19.364,93.155,23.518,89.518,23.48
2025-03-14 11:00:00,77.57,69.16,59.47,4.22,35.95,54.25,32.45,65.61,2025-03-14 11:00:00,11,14,4,3,11,0,0.259,-0.966,-0.434,-0.901,83.44,75.13,72.91,73.44,79.88,142.781,68.95,69.98,86.685,27.937,84.992,19.433,90.438,21.187,89.698,23.352
2025-03-14 12:00:00,142.781,124.862,79.201,3.46,53.114,107.206,62.711,108.581,2025-03-14 12:00:00,12,14,4,3,11,0,0.0,-1.0,-0.434,-0.901,77.57,83.44,75.13,68.28,85.26,82.72,73.46,66.15,99.102,34.016,89.785,25.616,92.94,23.641,91.142,24.444
2025-03-14 13:00:00,77.23,68.45,54.76,24.106,39.07,50.51,34.91,58.8,2025-03-14 13:00:00,13,14,4,3,11,0,-0.259,-0.966,-0.434,-0.901,142.781,77.57,83.44,142.781,91.59,94.63,86.87,64.09,88.177,26.98,88.588,25.858,92.215,23.852,90.941,24.52
2025-03-14 14:00:00,142.781,69.95,58.93,3.25,41.66,53.89,37.0,64.32,2025-03-14 14:00:00,14,14,4,3,11,0,-0.5,-0.866,-0.434,-0.901,77.23,142.781,77.57,72.91,87.97,90.52,83.5,142.781,99.822,33.39,93.156,30.213,94.393,25.981,92.176,25.606
2025-03-14 15:00:00,78.64,73.36,63.21,3.35,37.5,53.48,62.711,73.17,2025-03-14 15:00:00,15,14,4,3,11,0,-0.707,-0.707,-0.434,-0.901,142.781,77.23,142.781,75.13,83.29,88.51,82.8,62.77,100.407,32.898,92.769,30.38,93.981,26.156,92.09,25.645
2025-03-14 16:00:00,81.23,70.67,79.201,24.106,40.65,56.97,37.31,64.97,2025-03-14 16:00:00,16,14,4,3,11,0,-0.866,-0.5,-0.434,-0.901,78.64,142.781,77.23,83.44,78.24,87.34,78.61,69.39,100.039,33.138,93.018,30.262,93.727,26.253,92.144,25.619
2025-03-14 17:00:00,75.21,124.862,61.51,4.13,41.78,52.63,38.73,61.72,2025-03-14 17:00:00,17,14,4,3,11,0,-0.966,-0.259,-0.434,-0.901,81.23,78.64,142.781,77.57,73.44,82.75,142.781,74.84,99.645,33.47,93.165,30.162,93.413,26.435,90.736,24.614
2025-03-14 18:00:00,142.781,67.72,79.201,3.55,40.28,107.206,62.711,58.86,2025-03-14 18:00:00,18,14,4,3,11,0,-1.0,-0.0,-0.434,-0.901,75.21,81.23,78.64,142.781,68.28,142.781,77.13,142.781,99.645,33.47,99.374,32.175,93.413,26.435,92.104,25.644
2025-03-14 19:00:00,74.31,61.0,63.24,3.46,53.114,58.41,32.59,108.581,2025-03-14 19:00:00,19,14,4,3,11,0,-0.966,0.259,-0.434,-0.901,142.781,75.21,81.23,77.23,142.781,88.73,76.41,72.04,99.159,33.88,93.668,29.758,92.812,26.708,92.06,25.673
2025-03-14 20:00:00,142.781,62.7,62.71,24.106,41.66,62.8,35.17,55.09,2025-03-14 20:00:00,20,14,4,3,11,0,-0.866,0.5,-0.434,-0.901,74.31,142.781,75.21,142.781,72.91,87.35,86.85,68.91,99.159,33.88,99.49,32.073,95.122,28.549,93.226,26.681
2025-03-14 21:00:00,71.74,58.29,54.85,2.99,42.17,66.11,37.5,48.37,2025-03-14 21:00:00,21,14,4,3,11,0,-0.707,0.707,-0.434,-0.901,142.781,74.31,142.781,78.64,75.13,142.781,84.69,63.5,98.009,34.82,99.208,32.321,92.161,27.035,92.956,26.834
2025-03-14 22:00:00,73.52,124.862,58.32,2.97,53.114,63.28,39.52,108.581,2025-03-14 22:00:00,22,14,4,3,11,0,-0.5,0.866,-0.434,-0.901,71.74,142.781,74.31,81.23,83.44,82.61,83.59,64.34,96.724,35.694,98.381,32.883,91.783,27.238,92.746,26.948
2025-03-14 23:00:00,142.781,59.26,58.89,24.106,40.67,61.32,37.35,48.85,2025-03-14 23:00:00,23,14,4,3,11,0,-0.259,0.966,-0.434,-0.901,73.52,71.74,142.781,75.21,77.57,79.88,142.781,61.99,107.986,38.126,103.815,34.48,94.404,29.011,92.746,26.948
2025-03-15 00:00:00,72.29,62.48,53.97,3.63,36.18,58.48,37.11,54.88,2025-03-15 00:00:00,0,15,5,3,11,1,0.0,1.0,-0.975,-0.223,142.781,73.52,71.74,142.781,142.781,85.26,85.01,142.781,96.237,36.064,97.941,33.22,93.863,29.308,92.481,27.088
2025-03-15 01:00:00,78.91,64.34,44.88,24.106,53.114,107.206,33.22,62.93,2025-03-15 01:00:00,1,15,5,3,11,1,0.259,0.966,-0.975,-0.223,72.29,142.781,73.52,74.31,77.23,91.59,89.45,67.31,97.004,35.55,98.081,33.128,93.335,29.465,92.261,27.156
2025-03-15 02:00:00,76.89,69.48,43.55,3.75,26.97,58.33,32.01,66.2,2025-03-15 02:00:00,2,15,5,3,11,1,0.5,0.866,-0.975,-0.223,78.91,72.29,142.781,142.781,142.781,87.97,88.85,63.03,86.022,27.944,92.59,30.393,92.873,29.639,92.012,27.243
2025-03-15 03:00:00,142.781,64.98,43.67,4.42,53.114,53.03,30.34,108.581,2025-03-15 03:00:00,3,15,5,3,11,1,0.707,0.707,-0.975,-0.223,76.89,78.91,72.29,71.74,78.64,83.29,78.49,59.87,97.862,34.874,97.935,33.225,95.352,31.246,93.352,28.13
2025-03-15 04:00:00,70.11,124.862,38.85,4.09,25.49,107.206,62.711,58.1,2025-03-15 04:00:00,4,15,5,3,11,1,0.866,0.5,-0.975,-0.223,142.781,76.89,78.91,73.52,81.23,78.24,72.83,57.48,97.294,35.374,97.009,33.882,95.013,31.483,93.295,28.175
2025-03-15 05:00:00,63.52,67.37,38.03,24.106,25.01,49.41,29.91,57.07,2025-03-15 05:00:00,5,15,5,3,11,1,0.966,0.259,-0.975,-0.223,70.11,142.781,76.89,142.781,75.21,73.44,68.41,52.15,84.084,29.261,96.034,34.723,94.6,31.842,93.193,28.275
2025-03-15 06:00:00,142.781,124.862,35.08,4.72,53.114,107.206,25.34,54.38,2025-03-15 06:00:00,6,15,5,3,11,1,1.0,0.0,-0.975,-0.223,63.52,70.11,142.781,72.29,142.781,68.28,59.72,142.781,95.832,36.768,96.034,34.723,97.704,32.782,94.924,28.721
2025-03-15 07:00:00,58.43,60.53,79.201,24.106,22.69,42.79,62.711,108.581,2025-03-15 07:00:00,7,15,5,3,11,1,0.966,-0.259,-0.975,-0.223,142.781,63.52,70.11,78.91,74.31,142.781,142.781,48.8,92.419,39.502,94.711,35.909,94.189,32.257,93.166,28.308
2025-03-15 08:00:00,64.34,66.01,37.62,5.32,29.5,45.47,33.36,61.97,2025-03-15 08:00:00,8,15,5,3,11,1,0.866,-0.5,-0.975,-0.223,58.43,142.781,63.52,76.89,142.781,72.91,64.68,53.98,90.327,40.799,88.174,33.416,93.832,32.549,93.159,28.316
2025-03-15 09:00:00,66.13,124.862,48.78,4.76,53.114,49.76,62.711,108.581,2025-03-15 09:00:00,9,15,5,3,11,1,0.707,-0.707,-0.975,-0.223,64.34,58.43,142.781,142.781,71.74,75.13,66.52,60.44,77.552,32.18,87.707,33.705,93.457,32.824,93.151,28.323
2025-03-15 10:00:00,76.61,73.2,52.08,4.31,31.63,55.01,36.67,62.54,2025-03-15 10:00:00,10,15,5,3,11,1,0.5,-0.866,-0.975,-0.223,66.13,64.34,58.43,70.11,73.52,83.44,76.0,69.07,78.635,31.988,87.964,33.598,93.173,32.944,93.164,28.316
2025-03-15 11:00:00,81.48,73.25,55.01,4.59,34.34,56.85,37.98,61.82,2025-03-15 11:00:00,11,15,5,3,11,1,0.259,-0.966,-0.975,-0.223,76.61,66.13,64.34,63.52,142.781,77.57,142.781,71.02,81.628,31.119,82.856,28.828,93.336,32.873,91.887,27.398
2025-03-15 12:00:00,74.27,70.3,59.04,3.78,53.114,58.63,35.85,60.95,2025-03-15 12:00:00,12,15,5,3,11,1,0.0,-1.0,-0.975,-0.223,81.48,76.61,66.13,142.781,72.29,142.781,82.72,70.42,70.21,8.652,83.021,28.767,90.481,31.331,91.711,27.485
2025-03-15 13:00:00,142.781,124.862,79.201,3.5,37.25,53.79,62.711,108.581,2025-03-15 13:00:00,13,15,5,3,11,1,-0.259,-0.966,-0.975,-0.223,74.27,81.48,76.61,58.43,78.91,77.23,94.63,68.02,84.268,29.381,88.344,33.463,93.212,32.942,92.714,28.455
2025-03-15 14:00:00,71.49,67.59,59.55,24.106,37.85,53.82,33.84,60.78,2025-03-15 14:00:00,14,15,5,3,11,1,-0.5,-0.866,-0.975,-0.223,142.781,74.27,81.48,64.34,76.89,142.781,90.52,63.84,85.46,28.544,87.894,33.667,90.242,31.458,92.317,28.619
2025-03-15 15:00:00,142.781,68.81,57.66,3.66,43.89,107.206,36.27,62.24,2025-03-15 15:00:00,15,15,5,3,11,1,-0.707,-0.707,-0.975,-0.223,71.49,142.781,74.27,66.13,142.781,78.64,88.51,142.781,98.235,34.66,87.894,33.667,92.914,33.111,93.448,29.523
